timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606880493694,306,Home Page,200,OK,Thread Group 1-19,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,306,0,91
1606880493682,318,Home Page,200,OK,Thread Group 1-12,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,318,0,102
1606880493677,322,Home Page,200,OK,Thread Group 1-4,text,true,,511,123,33,33,http://ltc.la.gemezz.mobi/,322,0,107
1606880493689,312,Home Page,200,OK,Thread Group 1-6,text,true,,511,123,30,30,http://ltc.la.gemezz.mobi/,312,0,95
1606880493707,295,Home Page,200,OK,Thread Group 1-20,text,true,,511,123,30,30,http://ltc.la.gemezz.mobi/,295,0,77
1606880493678,324,Home Page,200,OK,Thread Group 1-16,text,true,,511,123,30,30,http://ltc.la.gemezz.mobi/,324,0,106
1606880493750,253,Home Page,200,OK,Thread Group 1-24,text,true,,511,123,28,28,http://ltc.la.gemezz.mobi/,253,0,34
1606880493738,266,Home Page,200,OK,Thread Group 1-23,text,true,,511,123,28,28,http://ltc.la.gemezz.mobi/,265,0,47
1606880493766,238,Home Page,200,OK,Thread Group 1-25,text,true,,511,123,27,27,http://ltc.la.gemezz.mobi/,238,0,27
1606880493773,231,Home Page,200,OK,Thread Group 1-26,text,true,,511,123,27,27,http://ltc.la.gemezz.mobi/,231,0,37
1606880493678,326,Home Page,200,OK,Thread Group 1-9,text,true,,511,123,23,23,http://ltc.la.gemezz.mobi/,326,0,106
1606880493674,329,Home Page,200,OK,Thread Group 1-7,text,true,,511,123,23,23,http://ltc.la.gemezz.mobi/,329,0,110
1606880493795,260,Home Page,200,OK,Thread Group 1-28,text,true,,511,123,26,26,http://ltc.la.gemezz.mobi/,260,0,37
1606880493818,237,Home Page,200,OK,Thread Group 1-30,text,true,,511,123,26,26,http://ltc.la.gemezz.mobi/,237,0,23
1606880493785,270,Home Page,200,OK,Thread Group 1-27,text,true,,511,123,26,26,http://ltc.la.gemezz.mobi/,270,0,48
1606880493808,248,Home Page,200,OK,Thread Group 1-29,text,true,,511,123,25,25,http://ltc.la.gemezz.mobi/,248,0,26
1606880493874,205,Home Page,200,OK,Thread Group 1-35,text,true,,511,123,24,24,http://ltc.la.gemezz.mobi/,205,0,127
1606880493841,239,Home Page,200,OK,Thread Group 1-32,text,true,,511,123,24,24,http://ltc.la.gemezz.mobi/,239,0,160
1606880493861,219,Home Page,200,OK,Thread Group 1-34,text,true,,511,123,24,24,http://ltc.la.gemezz.mobi/,219,0,140
1606880493834,245,Home Page,200,OK,Thread Group 1-31,text,true,,511,123,21,21,http://ltc.la.gemezz.mobi/,245,0,168
1606880493851,230,Home Page,200,OK,Thread Group 1-33,text,true,,511,123,21,21,http://ltc.la.gemezz.mobi/,230,0,150
1606880493885,198,Home Page,200,OK,Thread Group 1-36,text,true,,511,123,19,19,http://ltc.la.gemezz.mobi/,198,0,116
1606880493904,217,Home Page,200,OK,Thread Group 1-38,text,true,,511,123,21,21,http://ltc.la.gemezz.mobi/,217,0,149
1606880493917,205,Home Page,200,OK,Thread Group 1-39,text,true,,511,123,20,20,http://ltc.la.gemezz.mobi/,205,0,136
1606880493929,210,Home Page,200,OK,Thread Group 1-40,text,true,,511,123,21,21,http://ltc.la.gemezz.mobi/,210,0,126
1606880494017,122,Home Page,200,OK,Thread Group 1-48,text,true,,511,123,21,21,http://ltc.la.gemezz.mobi/,122,0,37
